"","Gene","chr","start","end","symbol","final.meta.pvalue.for.plot","scz.ptv.pvalue","asd.ptv.pvalue","bp.ptv.pvalue"
"10875","ENSG00000204262",2,189031898,189225312,"COL5A2",0.635245655434856,0.590393448451471,0.654973525309712,NA
"10876","ENSG00000118004",2,3594832,3644644,"COLEC11",0.674344599938592,0.716138762742384,0.288411247401483,0.61863
"10877","ENSG00000142156",21,45981770,46005050,"COL6A1",0.421428976034236,0.493867357488868,1,0.33578
"10878","ENSG00000196167",11,111290787,111305498,"COLCA1",1,1,1,NA
"10879","ENSG00000206384",3,130560334,130678155,"COL6A6",0.167479501028841,0.622534260339149,0.0238462989687473,0.05964
"10880","ENSG00000148444",10,22316386,22320306,"COMMD3",0.335354691382463,0.335354691382463,1,1
"10881","ENSG00000158270",18,316737,500722,"COLEC12",0.979891851335318,0.480387473652946,1,0.21091
"10882","ENSG00000173163",2,61888724,62147247,"COMMD1",0.49138,1,1,0.49138
"10883","ENSG00000122218",1,160288594,160343273,"COPA",1,1,1,1
"10884","ENSG00000140365",15,75336020,75343224,"COMMD4",0.47062946760562,0.467327934049897,1,0.50013
"10885","ENSG00000188243",13,75525214,75549439,"COMMD6",0.486960084461307,0.486960084461307,1,NA
"10886","ENSG00000269897",10,22316388,22329542,"COMMD3-BMI1",1,NA,1,NA
"10887","ENSG00000105669",19,18899514,18919387,"COPE",0.37272207335891,0.359166252913006,1,0.50013
"10888","ENSG00000158623",7,130506238,130668748,"COPG2",0.224400711074059,0.287394517043312,1,0.28096
"10889","ENSG00000181789",3,129249606,129277773,"COPG1",1,1,1,1
"10890","ENSG00000184432",3,139353946,139389736,"COPB2",1,1,1,NA
"10891","ENSG00000138663",4,83034447,83075818,"COPS4",1,1,1,NA
"10892","ENSG00000141030",17,17246616,17281273,"COPS3",1,1,1,1
"10893","ENSG00000166200",15,49106068,49155661,"COPS2",1,1,1,NA
"10894","ENSG00000168090",7,100088969,100092187,"COPS6",0.293421284930735,0.486960084461307,1,0.11863
"10895","ENSG00000111652",12,6724014,6731875,"COPS7A",0.0718265146280179,0.0718265146280179,1,1
"10896","ENSG00000144524",2,231781671,231809254,"COPS7B",0.0988769632739938,0.0575001219277247,1,0.61863
"10897","ENSG00000198612",2,237085882,237100474,"COPS8",0.179964142997368,0.179964142997368,1,1
"10898","ENSG00000111481",12,54301202,54351846,"COPZ1",0.359132383351749,0.359132383351749,1,1
"10899","ENSG00000115520",2,197453423,197475308,"COQ10B",0.179964142997368,0.179964142997368,1,NA
"10900","ENSG00000135469",12,56266890,56270966,"COQ10A",0.306456258582358,0.306456258582358,1,1
"10901","ENSG00000172725",11,67435510,67443821,"CORO1B",1,1,1,1
"10902","ENSG00000006695",17,14069490,14231736,"COX10",0.624258173438957,0.697188376621878,1,0.36658
"10903","ENSG00000103187",16,84565596,84618078,"COTL1",0.592486680995323,0.606510850488877,1,0.49138
"10904","ENSG00000110880",12,108645109,108731526,"CORO1C",1,1,1,1
"10905","ENSG00000167549",17,29614756,29622912,"CORO6",0.469688364868432,0.408947525343373,1,0.61863
"10906","ENSG00000131143",16,85798633,85807068,"COX4I1",0.66376875497242,0.66376875497242,1,1
"10907","ENSG00000133983",14,70325081,70416984,"COX16",0.620534129674858,0.697188376621878,0.288411247401483,1
"10908","ENSG00000178741",15,74919791,74938083,"COX5A",0.24144,NA,1,0.24144
"10909","ENSG00000111775",12,120438090,120440737,"COX6A1",1,1,1,1
"10910","ENSG00000135940",2,97646062,97648383,"COX5B",0.50013,1,1,0.50013
"10911","ENSG00000156885",16,31427731,31428360,"COX6A2",1,NA,1,1
"10912","ENSG00000226976",6,37044860,37045189,"COX6A1P2",1,NA,1,NA
"10913","ENSG00000126267",19,35648323,35658782,"COX6B1",1,1,1,NA
"10914","ENSG00000160471",19,55349306,55354719,"COX6B2",0.486960084461307,0.486960084461307,1,NA
"10915","ENSG00000161281",19,36150922,36152449,"COX7A1",1,1,1,1
"10916","ENSG00000164919",8,99873200,99893707,"COX6C",1,1,1,NA
"10917","ENSG00000112695",6,75237675,75250323,"COX7A2",0.486960084461307,0.486960084461307,1,NA
"10918","ENSG00000127184",5,86617928,86620962,"COX7C",0.49138,1,1,0.49138
"10919","ENSG00000170516",4,46734827,46909245,"COX7B2",1,NA,1,1
"10920","ENSG00000176340",11,63974620,63976543,"COX8A",1,1,1,NA
"10921","ENSG00000158525",7,130344816,130368730,"CPA5",0.159146008994464,0.104910384224948,1,0.61863
"10922","ENSG00000187581",14,93347182,93348356,"COX8C",0.606510850488877,0.606510850488877,1,1
"10923","ENSG00000214575",15,82543201,82648861,"CPEB1",1,NA,1,NA
"10924","ENSG00000107864",10,92046692,92291078,"CPEB3",0.540561118668242,0.486960084461307,1,0.61863
"10925","ENSG00000113742",5,173888349,173961980,"CPEB4",0.49138,1,1,0.49138
"10926","ENSG00000137449",4,15002481,15070153,"CPEB2",0.368125799897744,0.273253284830988,1,0.68228
"10927","ENSG00000168993",4,784957,826129,"CPLX1",1,1,1,1
"10928","ENSG00000140848",16,57092583,57148369,"CPNE2",0.589115856623697,0.541562815710686,1,0.61863
"10929","ENSG00000145920",5,175796310,175884021,"CPLX2",1,1,1,NA
"10930","ENSG00000166569",18,59275156,59318649,"CPLX4",0.24144,1,1,0.24144
"10931","ENSG00000213578",15,74826627,74831802,"CPLX3",0.372691195303523,0.359132383351749,1,0.50013
"10932","ENSG00000100884",14,24070837,24078100,"CPNE6",0.802052862204012,0.731441061909713,1,0.74992
"10933","ENSG00000139117",12,38646822,38907430,"CPNE8",0.0286272615690598,0.0335217701800146,1,0.28096
"10934","ENSG00000160917",7,99438922,99457373,"CPSF4",0.142792630483237,0.119910763693542,1,0.49138
"10935","ENSG00000196353",3,131533555,132285410,"CPNE4",0.533705400805496,0.541562815710686,1,0.49138
"10936","ENSG00000007545",16,1612337,1677908,"CRAMP1",0.00518518965789601,0.0114314004022444,1,0.11863
"10937","ENSG00000166426",15,78340353,78348225,"CRABP1",0.679816359240352,0.698000451129502,1,0.50013
"10938","ENSG00000169372",12,93677375,93894840,"CRADD",0.279998579084888,0.261606823710464,0.525607498267655,1
"10939","ENSG00000118260",2,207529737,207605988,"CREB1",1,1,1,NA
"10940","ENSG00000130545",19,6463777,6467221,"CRB3",0.199457102903677,0.199457102903677,1,NA
"10941","ENSG00000157613",11,46277662,46321409,"CREB3L1",0.21091,1,1,0.21091
"10942","ENSG00000169509",1,152514482,152516008,"CRCT1",0.2502,1,1,0.2502
"10943","ENSG00000137504",11,85657742,85682908,"CREBZF",0.606510850488877,0.606510850488877,1,NA
"10944","ENSG00000143162",1,167529117,167553805,"CREG1",1,1,1,1
"10945","ENSG00000164463",5,173056352,173139284,"CREBRF",0.359132383351749,0.359132383351749,1,1
"10946","ENSG00000175874",2,101345550,101387503,"CREG2",0.49138,1,1,0.49138
"10947","ENSG00000095794",10,35126791,35212958,"CREM",1,1,1,NA
"10948","ENSG00000145708",5,76953045,76981158,"CRHBP",0.644793352968667,0.66376875497242,1,0.49138
"10949","ENSG00000147571",8,66176376,66178464,"CRH",0.24144,1,1,0.24144
"10950","ENSG00000182809",14,105472962,105480162,"CRIP2",0.6252,1,1,0.6252
"10951","ENSG00000119878",2,46616416,46630176,"CRIPT",0.541562815710686,0.541562815710686,1,1
"10952","ENSG00000146215",6,43299710,43308826,"CRIP3",0.525607498267655,1,0.525607498267655,1
"10953","ENSG00000088766",20,6006093,6040053,"CRLS1",0.235356964906438,0.408947525343373,1,0.11863
"10954","ENSG00000099942",22,20917407,20953747,"CRKL",0.359132383351749,0.359132383351749,1,NA
"10955","ENSG00000167193",17,1420689,1463162,"CRK",0.359132383351749,0.359132383351749,1,1
"10956","ENSG00000176390",17,30769388,30824692,"CRLF3",0.236568737968679,0.302732624853698,1,0.28096
"10957","ENSG00000072832",4,5748084,5893086,"CRMP1",1,1,1,NA
"10958","ENSG00000101343",20,20034368,20056046,"CRNKL1",0.546883921953777,1,0.643209706352675,0.45356
"10959","ENSG00000105662",19,18683678,18782333,"CRTC1",0.447769128176989,0.590393448451471,1,0.21912
"10960","ENSG00000160741",1,153947669,153958615,"CRTC2",0.539782771519695,0.486091806791098,1,0.61863
"10961","ENSG00000109846",11,111908564,111923722,"CRYAB",0.202198978683411,0.179964142997368,1,0.49138
"10962","ENSG00000140577",15,90529923,90645345,"CRTC3",1,1,1,NA
"10963","ENSG00000160202",21,43169008,43172805,"CRYAA",0.359132383351749,0.359132383351749,1,NA
"10964","ENSG00000244752",22,25212564,25231870,"CRYBB2",0.395394267510258,0.395394267510258,1,NA
"10965","ENSG00000118231",2,208121607,208124524,"CRYGD",0.740577794941135,0.769838810262985,0.525607498267655,0.49138
"10966","ENSG00000163254",2,208128137,208129828,"CRYGC",0.469055355589943,1,0.288411247401483,0.61863
"10967","ENSG00000213139",3,186538441,186546702,"CRYGS",1,1,1,1
"10968","ENSG00000062485",12,56271699,56300391,"CS",0.34330575066639,0.34330575066639,1,1
"10969","ENSG00000103316",16,21238874,21303083,"CRYM",0.460434387950766,0.590393448451471,1,0.24144
"10970","ENSG00000124207",20,49046246,49096960,"CSE1L",0.484510532416544,0.486960084461307,1,0.49138
"10971","ENSG00000172346",22,41561010,41577741,"CSDC2",0.486960084461307,0.486960084461307,1,1
"10972","ENSG00000108342",17,40015361,40017813,"CSF3",0.66376875497242,0.66376875497242,1,1
"10973","ENSG00000136488",17,63894909,63896661,"CSH1",1,1,1,1
"10974","ENSG00000169826",10,43138445,43185302,"CSGALNACT2",0.184432510988049,1,0.525607498267655,0.12534
"10975","ENSG00000182578",5,150053291,150113372,"CSF1R",0.70796290603712,0.647650352124917,1,0.68228
"10976","ENSG00000103653",15,74782080,74803197,"CSK",1,1,1,NA
"10977","ENSG00000135222",4,69955256,69961007,"CSN2",0.499195696759865,0.499195696759865,1,1
"10978","ENSG00000164796",8,112222928,113436939,"CSMD3",0.72287813594173,0.590620456862897,0.643209706352675,0.75423
"10979","ENSG00000213218",17,63872012,63873766,"CSH2",0.631441544124532,0.704511146679628,1,0.36658
"10980","ENSG00000113712",5,149492982,149551471,"CSNK1A1",0.0397818224556051,0.0397818224556051,1,1
"10981","ENSG00000141551",17,82239023,82273731,"CSNK1D",0.151040363651748,0.098208969798611,1,0.61863
"10982","ENSG00000169118",15,64165525,64356173,"CSNK1G1",0.37147454150641,0.357798026124869,1,0.50013
"10983","ENSG00000070770",16,58157907,58198106,"CSNK2A2",1,1,1,NA
"10984","ENSG00000133275",19,1941172,1981338,"CSNK1G2",0.0765508935736874,0.0575001219277247,1,0.49138
"10985","ENSG00000204435",6,31665227,31670343,"CSNK2B",1,1,1,NA
"10986","ENSG00000110925",12,51061205,51083664,"CSRNP2",1,1,1,1
"10987","ENSG00000114646",3,47562238,47580792,"CSPG5",0.000365234271212147,0.000365234271212147,1,1
"10988","ENSG00000159176",1,201483530,201509456,"CSRP1",0.539871896681642,0.589292064949287,0.386773407587887,0.49138
"10989","ENSG00000178662",2,165469647,165689407,"CSRNP3",0.592486680995323,0.606510850488877,1,0.49138
"10990","ENSG00000101439",20,23626706,23638473,"CST3",0.66376875497242,0.66376875497242,1,1
"10991","ENSG00000125831",20,23450403,23452876,"CST11",0.447017213905427,0.575718974219864,1,0.24144
"10992","ENSG00000129170",11,19182030,19210571,"CSRP3",0.628317309236815,0.716138762742384,0.163737426489375,0.61863
"10993","ENSG00000170367",20,23875934,23879748,"CST5",1,1,1,1
"10994","ENSG00000101138",20,56392371,56406362,"CSTF1",0.484510532416544,0.486960084461307,1,0.49138
"10995","ENSG00000125815",20,23491101,23496010,"CST8",0.223826506850646,0.223826506850646,1,1
"10996","ENSG00000173335",20,23602410,23605917,"CST9",0.228005869296516,0.228005869296516,1,1
"10997","ENSG00000175315",11,66012008,66013505,"CST6",0.486960084461307,0.486960084461307,1,NA
"10998","ENSG00000225362",15,71110244,71115494,"CT62",0.119910763693542,0.119910763693542,1,1
"10999","ENSG00000271079",7,143571801,143574387,"CTAGE15",0.61863,NA,1,0.61863
"11000","ENSG00000271321",7,143755089,143757696,"CTAGE6",0.453914906553471,0.428654102680588,1,0.54224
"11001","ENSG00000159692",4,1211445,1249953,"CTBP1",0.359132383351749,0.359132383351749,1,NA
"11002","ENSG00000175029",10,124984317,125161170,"CTBP2",0.999239048999459,0.70213577419271,1,1
"11003","ENSG00000124092",20,57495966,57525652,"CTCFL",0.764228730788981,0.803969219751019,1,0.45356
"11004","ENSG00000060069",18,79679803,79754503,"CTDP1",0.733487170325581,0.628480058909909,1,0.77477
"11005","ENSG00000144579",2,218398256,218405941,"CTDSP1",0.179964142997368,0.179964142997368,1,1
"11006","ENSG00000175215",12,57819927,57846729,"CTDSP2",0.49138,1,1,0.49138
"11007","ENSG00000175826",17,7243591,7252491,"CTDNEP1",1,1,1,NA
"11008","ENSG00000118523",6,131948176,131951372,"CCN2",0.428654102680588,0.428654102680588,1,1
"11009","ENSG00000144677",3,37861880,37984469,"CTDSPL",0.49138,1,1,0.49138
"11010","ENSG00000150281",16,30896614,30903547,"CTF1",0.141061076791545,0.103476981132632,0.525607498267655,0.49138
"11011","ENSG00000163599",2,203867771,203873965,"CTLA4",0.369086725140351,0.359132383351749,1,0.49138
"11012","ENSG00000044115",5,138610967,138935034,"CTNNA1",0.647616774932214,0.551478270676097,1,0.72685
"11013","ENSG00000066032",2,79185231,80648861,"CTNNA2",0.940731689018057,0.331189393824675,1,0.11863
"11014","ENSG00000183230",10,65912457,67763637,"CTNNA3",0.838133012318844,0.843579215458015,0.654973525309712,0.50067
"11015","ENSG00000040531",17,3636459,3663103,"CTNS",0.461461599332882,0.63627719712638,1,0.17255
"11016","ENSG00000169862",5,10971836,11904446,"CTNND2",0.204897823476379,0.179964142997368,1,0.50013
"11017","ENSG00000178585",1,9848276,9910336,"CTNNBIP1",0.592486680995323,0.606510850488877,1,0.49138
"11018","ENSG00000198561",11,57753243,57819546,"CTNND1",0.726995049007412,0.697188376621878,1,0.6252
"11019","ENSG00000100448",14,24573518,24576250,"CTSG",0.715668209825062,0.784207486589041,1,0.37533
"11020","ENSG00000117984",11,1752752,1764573,"CTSD",0.749849101227973,0.749849101227973,1,NA
"11021","ENSG00000168928",16,75204103,75207161,"CTRB2",0.68228,1,1,0.68228
"11022","ENSG00000171793",1,40979688,41012565,"CTPS1",0.431991544422095,0.428654102680588,1,0.49138
"11023","ENSG00000077063",7,117710651,117874139,"CTTNBP2",0.999934346874501,0.889071919589462,1,1
"11024","ENSG00000085733",11,70398404,70436584,"CTTN",0.955991114510724,0.203719111877435,1,0.49138
"11025","ENSG00000135047",9,87724051,87731469,"CTSL",1,1,1,1
"11026","ENSG00000163131",1,150730079,150765957,"CTSS",0.273253284830988,0.273253284830988,1,1
"11027","ENSG00000142544",19,51097606,51108409,"CTU1",1,1,1,1
"11028","ENSG00000143079",1,112396214,112463456,"CTTNBP2NL",0.698000451129502,0.698000451129502,1,1
"11029","ENSG00000178531",19,7924491,7926135,"CTXN1",1,1,1,NA
"11030","ENSG00000205279",5,127649044,127658630,"CTXN3",1,1,1,NA
"11031","ENSG00000107611",10,16823966,17129811,"CUBN",0.369128477427927,0.598143116086706,0.281429220804997,0.18216
"11032","ENSG00000107874",10,102423245,102432584,"CUEDC2",0.370558013741348,0.370558013741348,1,1
"11033","ENSG00000108094",10,35008551,35090642,"CUL2",0.66376875497242,0.66376875497242,1,1
"11034","ENSG00000112659",6,43182184,43224587,"CUL9",0.99987311975834,0.852343598173506,1,1
"11035","ENSG00000139842",13,113208193,113267108,"CUL4A",0.11863,1,1,0.11863
"11036","ENSG00000150316",11,94962620,94973586,"CWC15",0.359132383351749,0.359132383351749,1,1
"11037","ENSG00000257923",7,101815904,102283958,"CUX1",0.999209055011606,0.698000451129502,1,1
"11038","ENSG00000006210",16,57372477,57385044,"CX3CL1",0.577857224621316,0.590393448451471,1,0.49138
"11039","ENSG00000154639",21,17513043,17593579,"CXADR",0.740805575119098,0.716138762742384,1,0.61863
"11040","ENSG00000163510",2,179944876,180007297,"CWC22",0.4769516387191,1,0.525607498267655,0.45356
"11041","ENSG00000168329",3,39263495,39281735,"CX3CR1",0.175175839172288,0.149804075469179,1,0.50013
"11042","ENSG00000107562",10,44370165,44386493,"CXCL12",0.098208969798611,0.098208969798611,1,NA
"11043","ENSG00000163739",4,73869393,73871308,"CXCL1",0.12238918605088,0.098208969798611,1,0.50013
"11044","ENSG00000169245",4,76021118,76023497,"CXCL10",0.49138,1,1,0.49138
"11045","ENSG00000169248",4,76033682,76041415,"CXCL11",0.49138,1,1,0.49138
"11046","ENSG00000145824",5,135570679,135579279,"CXCL14",0.486960084461307,0.486960084461307,1,NA
"11047","ENSG00000156234",4,77511753,77611834,"CXCL13",0.0709951749375032,0.098208969798611,1,0.24144
"11048","ENSG00000161921",17,4733533,4739928,"CXCL16",0.437431811994595,0.437431811994595,1,1
"11049","ENSG00000189377",19,42428278,42442946,"CXCL17",0.589292064949287,0.589292064949287,1,NA
"11050","ENSG00000121966",2,136114349,136118149,"CXCR4",1,1,1,NA
"11051","ENSG00000138755",4,76001275,76007509,"CXCL9",0.389028559896715,0.421080645814689,0.386773407587887,1
"11052","ENSG00000163734",4,74036589,74038807,"CXCL3",1,1,1,NA
"11053","ENSG00000180871",2,218125289,218137251,"CXCR2",0.370558013741348,0.370558013741348,1,NA
"11054","ENSG00000154832",18,50282343,50287839,"CXXC1",0.219948298410821,0.219948298410821,1,NA
"11055","ENSG00000160683",11,118883892,118897787,"CXCR5",1,1,1,NA
"11056","ENSG00000171604",5,139647299,139683882,"CXXC5",0.199457102903677,0.199457102903677,1,NA
"11057","ENSG00000008283",17,63432304,63446354,"CYB561",0.34330575066639,0.34330575066639,1,NA
"11058","ENSG00000114395",3,50350845,50358460,"CYB561D2",0.172726283067485,0.149804075469179,1,0.49138
"11059","ENSG00000162144",11,61348754,61362283,"CYB561A3",0.40195732427407,0.395394267510258,1,0.49138
"11060","ENSG00000174151",1,109494052,109502932,"CYB561D1",0.0417309951092522,0.0272781955842726,1,0.50013
"11061","ENSG00000051523",16,88643289,88651054,"CYBA",0.697972891950786,0.0114936492749642,1,1
"11062","ENSG00000103018",16,69424619,69466264,"CYB5B",0.219948298410821,0.219948298410821,1,1
"11063","ENSG00000166347",18,74250846,74291973,"CYB5A",1,1,1,1
"11064","ENSG00000179091",8,144095039,144097525,"CYC1",0.142792630483237,0.119910763693542,1,0.49138
"11065","ENSG00000161544",17,76527356,76551175,"CYGB",0.589292064949287,0.589292064949287,1,1
"11066","ENSG00000172115",7,25118656,25125260,"CYCS",1,1,1,NA
"11067","ENSG00000187954",8,144449582,144465667,"CYHR1",0.0958787832656749,0.0958787832656749,1,NA
"11068","ENSG00000231852",6,32038327,32041644,"CYP21A2",0.721355204623317,0.66376875497242,1,0.68228
"11069","ENSG00000130649",10,133520406,133561220,"CYP2E1",0.61863,1,1,0.61863
"11070","ENSG00000155016",4,107931549,107953461,"CYP2U1",0.654973525309712,1,0.654973525309712,1
"11071","ENSG00000167910",8,58490178,58500163,"CYP7A1",0.446911305688592,0.360917316664287,0.56362363483341,0.61863
"11072","ENSG00000187553",10,93060798,93069540,"CYP26C1",0.294957792182951,0.20188253736258,1,0.68775
"11073","ENSG00000008256",7,6161776,6272644,"CYTH3",0.172470266113735,0.147093644117654,1,0.50013
"11074","ENSG00000108669",17,78674048,78782297,"CYTH1",1,1,1,1
"11075","ENSG00000120306",5,140175156,140282052,"CYSTM1",0.0709951749375032,0.098208969798611,1,0.24144
"11076","ENSG00000205795",2,10056780,10080944,"CYS1",0.359132383351749,0.359132383351749,1,NA
"11077","ENSG00000100055",22,37282027,37315341,"CYTH4",0.0533279192865739,0.0533279192865739,1,NA
"11078","ENSG00000100592",14,59188646,59371405,"DAAM1",0.998050011465448,0.647650352124917,1,0.6252
"11079","ENSG00000115165",2,157414619,157488961,"CYTIP",0.51496185790252,1,0.525607498267655,0.50013
"11080","ENSG00000146122",6,39792298,39904877,"DAAM2",0.816323460097238,0.760410388524895,0.415737549788041,0.80403
"11081","ENSG00000153071",5,39371675,39462300,"DAB2",0.225765472012627,0.395394267510258,1,0.11863
"11082","ENSG00000165617",14,58633967,58648321,"DACT1",0.518164408182593,0.518164408182593,1,1
